,Unnamed: 0,section,subsection,question,section#,section_short,Question_ID2,colour,model,answer_given,cos_similarity,answer_ability,answer_freq_delta
273,69,9. Publication/validation status,9.4 Pre-validation or validation,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",9.0,Publication/validation status,70,red,gpt-4.1-nano,0.0,0.17013238336464856,low,-0.71875
274,69,9. Publication/validation status,9.4 Pre-validation or validation,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",9.0,Publication/validation status,70,red,gpt-4o-mini,1.0,0.7760072500299486,high,0.28125
275,69,9. Publication/validation status,9.4 Pre-validation or validation,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",9.0,Publication/validation status,70,red,gpt-5-mini,0.875,0.6859550976211405,high,0.15625
276,69,9. Publication/validation status,9.4 Pre-validation or validation,"Indicate/summarize activities for test qualification, pre-validation or validation. Indicate e.g. ring trials, full (pre-)validations. Give an overview of compounds or libraries that have been tested.",9.0,Publication/validation status,70,red,o3-mini,1.0,0.7886293206233056,high,0.28125
277,70,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",9.0,Publication/validation status,71,red,gpt-4.1-nano,0.0,0.24831199462306666,low,-0.75
278,70,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",9.0,Publication/validation status,71,red,gpt-4o-mini,1.0,0.6704015480820495,high,0.25
279,70,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",9.0,Publication/validation status,71,red,gpt-5-mini,1.0,0.5306007218929116,high,0.25
280,70,9. Publication/validation status,9.5 Linkage to (e.g. OECD) guidelines/regulatory use,"Indicate whether the test method is linked to an OECD Test Guideline (how, and which) or other regulatory guidance (e.g. EMA).",9.0,Publication/validation status,71,red,o3-mini,1.0,0.6596610236880027,high,0.25
281,71,10. Test method transferability,10.1 Operator training,What experience is required? How are new operators trained in your laboratory? How much training/experience is required for smooth assay performance?,10.0,Transferability,72,red,gpt-4.1-nano,0.75,0.7147370006299132,high,-0.1875
282,71,10. Test method transferability,10.1 Operator training,What experience is required? How are new operators trained in your laboratory? How much training/experience is required for smooth assay performance?,10.0,Transferability,72,red,gpt-4o-mini,1.0,0.8892937712684484,high,0.0625
283,71,10. Test method transferability,10.1 Operator training,What experience is required? How are new operators trained in your laboratory? How much training/experience is required for smooth assay performance?,10.0,Transferability,72,red,gpt-5-mini,1.0,0.8122346798901129,high,0.0625
284,71,10. Test method transferability,10.1 Operator training,What experience is required? How are new operators trained in your laboratory? How much training/experience is required for smooth assay performance?,10.0,Transferability,72,red,o3-mini,1.0,0.8964475191810805,high,0.0625
285,72,10. Test method transferability,10.2 Transfer,Has the test system been transferred to other labs? Has the test method been used by various operators (over a long time period)? Has the test method been transferred to other labs? Is there data on inter-laboratory variability? What are procedures and how was the performance (experience) of the transfer?,10.0,Transferability,73,red,gpt-4.1-nano,0.625,0.5535649799587373,medium,-0.125
286,72,10. Test method transferability,10.2 Transfer,Has the test system been transferred to other labs? Has the test method been used by various operators (over a long time period)? Has the test method been transferred to other labs? Is there data on inter-laboratory variability? What are procedures and how was the performance (experience) of the transfer?,10.0,Transferability,73,red,gpt-4o-mini,1.0,0.7464924816593921,high,0.25
287,72,10. Test method transferability,10.2 Transfer,Has the test system been transferred to other labs? Has the test method been used by various operators (over a long time period)? Has the test method been transferred to other labs? Is there data on inter-laboratory variability? What are procedures and how was the performance (experience) of the transfer?,10.0,Transferability,73,red,gpt-5-mini,0.375,0.617043758375786,low,-0.375
288,72,10. Test method transferability,10.2 Transfer,Has the test system been transferred to other labs? Has the test method been used by various operators (over a long time period)? Has the test method been transferred to other labs? Is there data on inter-laboratory variability? What are procedures and how was the performance (experience) of the transfer?,10.0,Transferability,73,red,o3-mini,1.0,0.7264489427657073,high,0.25
289,73,"11. Safety, ethics and specific requirements",11.1 Specific hazards; issues of waste disposal,"Are there special legal requirements for running the test in your lab; are there special hazards associated with the test that may affect operators, bystanders, others (e.g. through waste).",11.0,"Safety, ethics & requirements",74,red,gpt-4.1-nano,0.0,0.1939801625981763,low,-0.46875
290,73,"11. Safety, ethics and specific requirements",11.1 Specific hazards; issues of waste disposal,"Are there special legal requirements for running the test in your lab; are there special hazards associated with the test that may affect operators, bystanders, others (e.g. through waste).",11.0,"Safety, ethics & requirements",74,red,gpt-4o-mini,0.0,0.1939588758863508,low,-0.46875
291,73,"11. Safety, ethics and specific requirements",11.1 Specific hazards; issues of waste disposal,"Are there special legal requirements for running the test in your lab; are there special hazards associated with the test that may affect operators, bystanders, others (e.g. through waste).",11.0,"Safety, ethics & requirements",74,red,gpt-5-mini,0.875,0.2950626044417997,high,0.40625
292,73,"11. Safety, ethics and specific requirements",11.1 Specific hazards; issues of waste disposal,"Are there special legal requirements for running the test in your lab; are there special hazards associated with the test that may affect operators, bystanders, others (e.g. through waste).",11.0,"Safety, ethics & requirements",74,red,o3-mini,1.0,0.3243155042832815,high,0.53125
293,74,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,11.0,"Safety, ethics & requirements",75,red,gpt-4.1-nano,0.0,0.186192193424884,low,-0.28125
294,74,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,11.0,"Safety, ethics & requirements",75,red,gpt-4o-mini,0.0,0.18606150794835252,low,-0.28125
295,74,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,11.0,"Safety, ethics & requirements",75,red,gpt-5-mini,0.125,0.557259708170228,low,-0.15625
296,74,"11. Safety, ethics and specific requirements",11.2 Safety data sheet (SDS),Are the SDSs for all hazardous reagents used in the test method available? Are the SDSs for all hazardous test compounds stored? Describe where and how the SDSs are stored internally. How is safe handling ensured? Is the exposure scenario for the hazardous reagents used in the test method available?,11.0,"Safety, ethics & requirements",75,red,o3-mini,1.0,0.6511063169888224,high,0.71875
297,75,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",11.0,"Safety, ethics & requirements",76,red,gpt-4.1-nano,0.0,0.11958365652216474,low,-0.5625
298,75,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",11.0,"Safety, ethics & requirements",76,red,gpt-4o-mini,0.75,0.5658312360492816,high,0.1875
299,75,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",11.0,"Safety, ethics & requirements",76,red,gpt-5-mini,0.5,0.6353623427423851,medium,-0.0625
300,75,"11. Safety, ethics and specific requirements",11.3 Specific facilities/licenses,"Are special permits (e.g. genetic work, stem cells, radioactivity, etc.) required? Are special facilities required? Is special ethical approval necessary (indicate approval document).",11.0,"Safety, ethics & requirements",76,red,o3-mini,1.0,0.7303425311006986,high,0.4375
301,76,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",11.0,"Safety, ethics & requirements",77,red,gpt-4.1-nano,0.14285714285714285,0.23985122325638722,low,-0.3571428571428571
302,76,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",11.0,"Safety, ethics & requirements",77,red,gpt-4o-mini,0.5714285714285714,0.4836706733292231,medium,0.07142857142857145
303,76,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",11.0,"Safety, ethics & requirements",77,red,gpt-5-mini,0.42857142857142855,0.5638466278013347,medium,-0.0714285714285714
304,76,"11. Safety, ethics and specific requirements",11.4 Commercial aspects/intellectual property of material/procedures,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",11.0,"Safety, ethics & requirements",77,red,o3-mini,0.8571428571428571,0.5481043379637127,high,0.35714285714285715
