,section,section_short,subsection,qID,question,assay,colour,answer_given
149,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,ldh_shsy5y,blue,0.10666666666666667
150,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,msldt,blue,0.7
151,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,rhe,blue,1.0
152,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,th_uptake,blue,0.0
153,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",ablue_shsy5y,blue,0.4
154,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",cell_painting_plus,blue,0.64
155,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",dcfda_hepg2,blue,0.6
156,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",e_morph_screening,blue,0.42
157,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",hntp,blue,0.7804878048780488
158,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",ldh_shsy5y,blue,0.4
159,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",msldt,blue,0.6
160,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",rhe,blue,0.7
161,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",th_uptake,blue,0.4444444444444444
162,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",ablue_shsy5y,blue,0.5666666666666667
163,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",cell_painting_plus,blue,0.68
164,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",dcfda_hepg2,blue,0.6
165,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",e_morph_screening,blue,0.48
166,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",hntp,blue,0.36585365853658536
167,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",ldh_shsy5y,blue,0.4533333333333333
168,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",msldt,blue,0.5
169,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",rhe,blue,0.2
170,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",th_uptake,blue,0.4666666666666667
171,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,ablue_shsy5y,blue,0.2
172,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,cell_painting_plus,blue,0.6
173,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,dcfda_hepg2,blue,0.06666666666666667
174,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,e_morph_screening,blue,0.4
175,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,hntp,blue,0.36585365853658536
176,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,ldh_shsy5y,blue,0.26666666666666666
177,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,msldt,blue,0.7
178,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,rhe,blue,0.3
179,2. General information,2. General information,2.5 Name and acronym of the test depositor,14,Include affiliation.,th_uptake,blue,0.13333333333333333
180,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,ablue_shsy5y,blue,0.17777777777777778
181,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,cell_painting_plus,blue,0.6
182,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,dcfda_hepg2,blue,0.2
183,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,e_morph_screening,blue,0.26
184,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,hntp,blue,0.17073170731707318
185,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,ldh_shsy5y,blue,0.22666666666666666
186,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,msldt,blue,0.0
187,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,rhe,blue,0.0
188,2. General information,2. General information,2.6 Name and email of contact person,15,Provide the details of the principal contact person.,th_uptake,blue,0.2222222222222222
189,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",ablue_shsy5y,blue,0.12222222222222222
190,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",cell_painting_plus,blue,0.36
191,2. General information,2. General information,2.7 Name of further persons involved,16,"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",dcfda_hepg2,blue,0.2
