Unnamed: 0,section,section_short,subsection,qID,question,doc_type,colour,answer_given
148,"11. Safety, ethics and specific requirements","11. Safety, ethics & requirements",11.4 Commercial aspects/intellectual property of material/procedures,77,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",sop,red,0.0833333333333333
149,"11. Safety, ethics and specific requirements","11. Safety, ethics & requirements",11.4 Commercial aspects/intellectual property of material/procedures,77,"List elements of the test method (e.g. consumables, chemicals, analytical methods, equipment) that are protected by patents or any other means. Indicate the type of protection and where the element (or license for it) may be obtained.",toxtemp,red,0.0
150,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",abstract,blue,0.2916666666666667
151,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",article,blue,0.5238095238095238
152,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",combined,blue,0.6666666666666666
153,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",description,blue,0.1
154,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",meta_data,blue,0.5666666666666667
155,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",processed_data,blue,0.2777777777777778
156,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",protocol,blue,0.3
157,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",readme,blue,0.2083333333333333
158,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",sop,blue,0.625
159,2. General information,2. General information,2.1 Name of test method,10,"Provide the original/published name, as well as the potential tradename.",toxtemp,blue,1.0
160,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,abstract,blue,0.0
161,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,article,blue,0.1666666666666666
162,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,combined,blue,0.2916666666666667
163,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,description,blue,0.0
164,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,meta_data,blue,0.0
165,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,processed_data,blue,0.1111111111111111
166,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,protocol,blue,0.15
167,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,readme,blue,0.0208333333333333
168,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,sop,blue,0.4583333333333333
169,2. General information,2. General information,2.2 Version number and date of deposition,11,Provide the original deposition date of first version and date of current version.,toxtemp,blue,0.5
170,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",abstract,blue,0.5
171,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",article,blue,0.7261904761904762
172,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",combined,blue,0.7708333333333334
173,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",description,blue,0.4333333333333333
174,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",meta_data,blue,0.4333333333333333
175,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",processed_data,blue,0.5
176,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",protocol,blue,0.5166666666666667
177,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",readme,blue,0.375
178,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",sop,blue,0.75
179,2. General information,2. General information,2.3 Summary of introduced changes in comparison to previous version(s),12,"This only applies to updated versions. If this is the original version, state 'original version'.",toxtemp,blue,1.0
180,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",abstract,blue,0.5
181,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",article,blue,0.6309523809523809
182,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",combined,blue,0.7083333333333334
183,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",description,blue,0.4333333333333333
184,2. General information,2. General information,2.4 Assigned data base name,13,"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",meta_data,blue,0.5333333333333333
